dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1697612400,2023-10-18 07:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,52.18,10000,46.85,50.95,50.05,53.96,1020,,,82,5.75,10,,,,,,0,800,Clear,sky is clear,01n
1697616000,2023-10-18 08:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,51.55,10000,46.24,50.25,48.25,52.97,1019,,,82,5.75,10,,,,,,0,800,Clear,sky is clear,01n
1697619600,2023-10-18 09:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,52.43,10000,47.43,51.28,48.25,56.97,1019,,,83,5.75,10,,,,,,0,800,Clear,sky is clear,01n
1697623200,2023-10-18 10:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,51.94,10000,47.26,50.79,48.4,56.97,1020,,,84,5.75,10,,,,,,0,800,Clear,sky is clear,01n
1697626800,2023-10-18 11:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,51.8,10000,46.49,50.54,48.25,55.96,1020,,,82,5.75,360,,,,,,0,800,Clear,sky is clear,01n
1697630400,2023-10-18 12:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,51.69,10000,46.38,50.41,46.45,55.96,1020,,,82,3.44,40,,,,,,0,800,Clear,sky is clear,01d
1697634000,2023-10-18 13:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,56.73,10000,49.6,55.72,53.65,59.97,1021,,,77,3.44,60,,,,,,0,800,Clear,sky is clear,01d
1697637600,2023-10-18 14:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.14,10000,52.41,62.35,60.96,64.45,1022,,,68,6.91,90,,,,,,0,800,Clear,sky is clear,01d
1697641200,2023-10-18 15:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,67.89,10000,51.64,67.01,64.96,69.8,1022,,,56,8.05,90,,,,,,0,800,Clear,sky is clear,01d
1697644800,2023-10-18 16:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,69.73,10000,50.81,68.79,65.97,72.05,1022,,,51,9.22,110,,,,,,0,800,Clear,sky is clear,01d
1697648400,2023-10-18 17:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,72.01,10000,50.7,71.13,68.97,74.01,1021,,,47,6.91,50,,,,,,0,800,Clear,sky is clear,01d
1697652000,2023-10-18 18:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,72.37,10000,50.45,71.47,71.01,74.05,1020,,,46,8.05,140,,,,,,0,800,Clear,sky is clear,01d
1697655600,2023-10-18 19:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,72,10000,54.46,71.44,68.97,73.6,1020,,,54,10.36,150,,,,,,0,800,Clear,sky is clear,01d
1697659200,2023-10-18 20:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,72.07,10000,54.01,71.47,69.96,73.6,1019,,,53,10.36,170,,,,,,0,800,Clear,sky is clear,01d
1697662800,2023-10-18 21:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,71.71,10000,55.67,71.26,69.96,73.4,1019,,,57,11.5,170,,,,,,0,800,Clear,sky is clear,01d
1697666400,2023-10-18 22:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,70.86,10000,57.2,70.56,69.96,72.21,1019,,,62,10,165,,,,,,0,800,Clear,sky is clear,01d
1697670000,2023-10-18 23:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,70.21,10000,57.9,70,68.97,71.6,1019,,,65,10,179,,,,,,0,800,Clear,sky is clear,01d
1697673600,2023-10-19 00:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,68.79,10000,58.62,68.67,66.96,69.96,1019,,,70,8.01,167,,,,,,0,800,Clear,sky is clear,01n
1697677200,2023-10-19 01:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,68,10000,59.41,67.98,63.97,69.96,1020,,,74,3.44,160,,,,,,0,800,Clear,sky is clear,01n
1697680800,2023-10-19 02:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,69.4,10000,58.8,69.3,61.97,71.6,1019,,,69,6.91,160,,,,,,0,800,Clear,sky is clear,01n
1697684400,2023-10-19 03:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,70.07,10000,56.01,69.64,65.97,71.6,1020,,,61,4.61,170,,,,,,0,800,Clear,sky is clear,01n
1697688000,2023-10-19 04:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,66.15,,56.86,65.84,58.96,69.01,1020,,,72,3,87,,,,,,25,802,Clouds,scattered clouds,03n
1697691600,2023-10-19 05:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,64.26,10000,56.53,63.95,57.4,69.01,1019,,,76,1.99,82,,,,,,20,801,Clouds,few clouds,02n
1697695200,2023-10-19 06:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,64.92,10000,57.18,64.69,57.4,69.96,1019,,,76,4.61,60,,,,,,20,801,Clouds,few clouds,02n
1697698800,2023-10-19 07:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,64.27,10000,56.55,63.97,55.45,69.76,1019,,,76,3.44,170,,,,,,0,800,Clear,sky is clear,01n
1697702400,2023-10-19 08:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,58.89,10000,55.04,58.57,53.65,62.96,1019,,,87,3.44,360,,,,,,0,800,Clear,sky is clear,01n
1697706000,2023-10-19 09:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,60.67,10000,54.82,60.24,53.65,62.6,1019,,,81,4.61,80,,,,,,0,800,Clear,sky is clear,01n
1697709600,2023-10-19 10:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,58.77,10000,54.59,58.39,53.65,61.97,1019,,,86,1.01,72,,,,,,0,800,Clear,sky is clear,01n
1697713200,2023-10-19 11:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,59.72,10000,55.53,59.43,57.25,62.96,1019,,,86,1.01,67,,,,,,40,802,Clouds,scattered clouds,03n
1697716800,2023-10-19 12:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,61.2,10000,55.33,60.82,57.4,62.6,1019,,,81,3.44,50,,,,,,0,800,Clear,sky is clear,01d
1697720400,2023-10-19 13:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,64.35,10000,56.62,64.06,61.41,66.2,1019,,,76,8.05,90,,,,,,100,804,Clouds,overcast clouds,04d
1697724000,2023-10-19 14:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,66.15,10000,57.99,65.98,64.96,68.05,1020,,,75,4.61,60,,,,,,100,804,Clouds,overcast clouds,04d
1697727600,2023-10-19 15:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,69.46,10000,58.03,69.26,66.96,71.65,1020,,,67,12.66,120,21.85,,,,,100,500,Rain,light rain,10d
1697731200,2023-10-19 16:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,72.14,10000,58.41,71.96,69.96,74.05,1019,,,62,9.22,120,,,,,,100,804,Clouds,overcast clouds,04d
1697734800,2023-10-19 17:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.85,10000,60.93,73.94,70.97,75.81,1018,,,64,10.36,130,,,,,,40,802,Clouds,scattered clouds,03d
1697738400,2023-10-19 18:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.94,10000,61,74.05,70.97,77.05,1018,,,64,11.5,140,,,,,,20,801,Clouds,few clouds,02d
1697742000,2023-10-19 19:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,75.29,10000,60.93,75.38,72.97,77.61,1017,,,61,12.66,140,,,,,,0,800,Clear,sky is clear,01d
1697745600,2023-10-19 20:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,76.05,10000,60.21,76.08,74.97,77.61,1016,,,58,12.66,160,,,,,,0,800,Clear,sky is clear,01d
1697749200,2023-10-19 21:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.08,10000,60.62,73.13,71.96,76.05,1016,,,65,11.5,140,,,,,,100,804,Clouds,overcast clouds,04d
1697752800,2023-10-19 22:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,74.64,10000,59.38,74.59,72.97,75.4,1015,,,59,8.05,210,,,,,,0,800,Clear,sky is clear,01d
1697756400,2023-10-19 23:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.67,10000,60.75,73.74,71.96,75.2,1015,,,64,8.05,220,,,,,,0,800,Clear,sky is clear,01d
1697760000,2023-10-20 00:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,71.92,10000,60.39,71.96,69.96,73.4,1015,,,67,6.91,240,,,,,,0,800,Clear,sky is clear,01n
1697763600,2023-10-20 01:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,71.02,10000,60.75,71.11,67.96,73.4,1015,,,70,4.61,220,,,,,,0,800,Clear,sky is clear,01n
1697767200,2023-10-20 02:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,70.77,10000,60.51,70.84,64.96,73.4,1015,,,70,3.44,240,,,,,,0,800,Clear,sky is clear,01n
1697770800,2023-10-20 03:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,67.24,10000,60.15,67.33,63.21,68.97,1015,,,78,4.61,240,,,,,,20,801,Clouds,few clouds,02n
1697774400,2023-10-20 04:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,70.9,10000,59.83,70.88,66.4,73.4,1015,,,68,6.91,250,,,,,,20,801,Clouds,few clouds,02n
1697778000,2023-10-20 05:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,70.41,10000,60.17,70.45,64.6,73.4,1015,,,70,5.75,250,,,,,,40,802,Clouds,scattered clouds,03n
1697781600,2023-10-20 06:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,64.65,10000,59.38,64.72,60.85,66.96,1014,,,83,0,0,,,,,,75,803,Clouds,broken clouds,04n
1697785200,2023-10-20 07:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.63,10000,59.04,63.68,61,65.97,1014,,,85,1.01,263,,,,,,75,803,Clouds,broken clouds,04n
1697788800,2023-10-20 08:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.66,10000,58.75,63.68,59.61,64.96,1013,,,84,0,0,,,,,,0,800,Clear,sky is clear,01n
1697792400,2023-10-20 09:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,62.74,10000,58.5,62.76,59.2,64.96,1013,,,86,1.99,268,,,,,,20,801,Clouds,few clouds,02n
1697796000,2023-10-20 10:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,62.51,10000,57.94,62.46,57.25,63.97,1013,,,85,0,0,,,,,,0,800,Clear,sky is clear,01n
1697799600,2023-10-20 11:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.9,10000,58.96,63.93,62.8,66.81,1013,,,84,3.44,260,,,,,,0,800,Clear,sky is clear,01n
1697803200,2023-10-20 12:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,68.38,10000,64.69,69.04,67.96,74.05,1013,,,88,5.75,230,,,,,,0,800,Clear,sky is clear,01d
1697806800,2023-10-20 13:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.62,10000,65.97,74.3,70,75.2,1013,,,77,8.05,260,,,,,,0,800,Clear,sky is clear,01d
1697810400,2023-10-20 14:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,75.31,10000,67.23,76.12,74.97,77.05,1013,,,76,11.5,260,,,,,,0,800,Clear,sky is clear,01d
1697814000,2023-10-20 15:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,77.94,10000,66.96,78.67,75.96,79,1013,,,69,18.41,260,23.02,,,,,0,800,Clear,sky is clear,01d
1697817600,2023-10-20 16:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,79.59,10000,65.89,79.59,76.96,81.21,1012,,,63,17.27,270,25.32,,,,,0,800,Clear,sky is clear,01d
1697821200,2023-10-20 17:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,80.38,10000,65.71,82.4,77.97,82.6,1011,,,61,16.11,280,,,,,,0,800,Clear,sky is clear,01d
1697824800,2023-10-20 18:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,81.66,10000,65.95,83.79,78.85,84.4,1010,,,59,12.66,280,,,,,,0,800,Clear,sky is clear,01d
1697828400,2023-10-20 19:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,79.47,10000,67.55,79.47,76.96,80.8,1009,,,67,11.5,230,19.57,,,,,0,800,Clear,sky is clear,01d
1697832000,2023-10-20 20:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,79.21,10000,67.75,79.21,76.96,80.8,1008,,,68,12.66,220,,,,,,0,800,Clear,sky is clear,01d
1697835600,2023-10-20 21:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,80.46,10000,67.17,82.87,78.85,80.8,1008,,,64,17.27,240,,,,,,0,800,Clear,sky is clear,01d
1697839200,2023-10-20 22:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,79.02,10000,67.12,79.02,76.96,80.8,1008,,,67,11.5,240,,,,,,0,800,Clear,sky is clear,01d
1697842800,2023-10-20 23:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,76.24,10000,66.56,76.95,73.96,77.2,1008,,,72,11.99,246,,,,,,0,800,Clear,sky is clear,01d
1697846400,2023-10-21 00:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,75.56,10000,65.89,76.21,73.96,77,1008,,,72,8.05,270,,,,,,0,800,Clear,sky is clear,01n
1697850000,2023-10-21 01:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,74.41,10000,65.19,74.98,72.97,75.25,1009,,,73,7,271,,,,,,0,800,Clear,sky is clear,01n
1697853600,2023-10-21 02:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.8,10000,64.6,74.3,71.8,75.25,1009,,,73,5.75,260,,,,,,0,800,Clear,sky is clear,01n
1697857200,2023-10-21 03:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.81,10000,64.22,74.28,70.41,75.2,1010,,,72,5.75,0,,,,,,0,800,Clear,sky is clear,01n
1697860800,2023-10-21 04:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.81,10000,65.79,74.46,70.41,75.2,1010,,,76,8.01,269,,,,,,0,800,Clear,sky is clear,01n
1697864400,2023-10-21 05:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.09,10000,66.92,73.9,68.97,75.25,1010,,,81,7,288,,,,,,0,800,Clear,sky is clear,01n
1697868000,2023-10-21 06:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,72.57,10000,66.42,73.33,68.2,75.2,1010,,,81,7,288,,,,,,0,800,Clear,sky is clear,01n
1697871600,2023-10-21 07:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,69.69,10000,63.25,70.12,66.4,73.06,1011,,,80,5.99,327,,,,,,0,800,Clear,sky is clear,01n
1697875200,2023-10-21 08:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,67.53,10000,61.14,67.75,64.6,69.8,1011,,,80,8.05,330,,,,,,0,800,Clear,sky is clear,01n
1697878800,2023-10-21 09:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,66.76,10000,57.07,66.47,64.45,68,1011,,,71,9.22,360,,,,,,0,800,Clear,sky is clear,01n
1697882400,2023-10-21 10:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,65.3,10000,54.07,64.69,62.65,66.96,1012,,,67,6.91,10,,,,,,0,800,Clear,sky is clear,01n
1697886000,2023-10-21 11:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.9,10000,51.91,63.03,59.05,66.2,1012,,,65,8.05,10,,,,,,0,800,Clear,sky is clear,01n
1697889600,2023-10-21 12:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,62.19,10000,51.51,61.3,57.25,64.4,1013,,,68,3.44,20,,,,,,0,800,Clear,sky is clear,01d
1697893200,2023-10-21 13:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,62.53,10000,52.63,61.77,60.06,65.97,1014,,,70,3.44,10,,,,,,0,800,Clear,sky is clear,01d
1697896800,2023-10-21 14:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,67.48,10000,53.13,66.74,65.01,68.97,1014,,,60,3.44,30,,,,,,0,800,Clear,sky is clear,01d
1697900400,2023-10-21 15:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,72.91,10000,50.36,72.01,70.97,73.6,1015,,,45,8.05,60,,,,,,0,800,Clear,sky is clear,01d
1697904000,2023-10-21 16:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,75.61,10000,48.94,74.71,74.97,77.61,1015,,,39,9.22,30,,,,,,0,800,Clear,sky is clear,01d
1697907600,2023-10-21 17:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,79.29,10000,48.52,79.29,76.96,80.6,1014,,,34,3.44,310,,,,,,0,800,Clear,sky is clear,01d
1697911200,2023-10-21 18:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,78.71,10000,49.55,78.71,77.05,79.41,1014,,,36,10.36,170,,,,,,0,800,Clear,sky is clear,01d
1697914800,2023-10-21 19:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,78.39,10000,52.09,77.81,76.96,79,1013,,,40,9.22,180,,,,,,0,800,Clear,sky is clear,01d
1697918400,2023-10-21 20:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,77.76,10000,52.86,77.2,75.96,78.8,1013,,,42,10.36,200,,,,,,0,800,Clear,sky is clear,01d
1697922000,2023-10-21 21:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,76.39,10000,55.27,75.97,74.97,77.2,1012,,,48,9.22,190,,,,,,0,800,Clear,sky is clear,01d
1697925600,2023-10-21 22:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,75.33,10000,55.96,74.95,72.97,77,1013,,,51,9.22,230,,,,,,0,800,Clear,sky is clear,01d
1697929200,2023-10-21 23:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,74.01,10000,55.81,73.6,72.97,75.81,1013,,,53,5.99,227,,,,,,0,800,Clear,sky is clear,01d
1697932800,2023-10-22 00:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,71.91,10000,56.82,71.56,70,73.45,1013,,,59,4.61,250,,,,,,0,800,Clear,sky is clear,01n
1697936400,2023-10-22 01:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,73.8,10000,57.13,73.51,68.61,75.2,1014,,,56,3.44,0,,,,,,0,800,Clear,sky is clear,01n
1697940000,2023-10-22 02:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,71.73,10000,57.11,71.42,66.81,73.4,1014,,,60,5.99,288,,,,,,0,800,Clear,sky is clear,01n
1697943600,2023-10-22 03:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,69.62,10000,57.78,69.39,66.81,71.65,1014,,,66,5.01,271,,,,,,0,800,Clear,sky is clear,01n
1697947200,2023-10-22 04:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,69.82,10000,58.37,69.66,62.8,73.4,1014,,,67,5.99,289,,,,,,0,800,Clear,sky is clear,01n
1697950800,2023-10-22 05:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,68.07,10000,59.11,68.02,62.8,69.8,1014,,,73,3.44,300,,,,,,0,800,Clear,sky is clear,01n
1697954400,2023-10-22 06:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,66.16,10000,59.47,66.2,61,68.05,1014,,,79,4.61,310,,,,,,0,800,Clear,sky is clear,01n
1697958000,2023-10-22 07:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.73,10000,59.14,63.81,61,65.97,1014,,,85,1.01,292,,,,,,0,800,Clear,sky is clear,01n
1697961600,2023-10-22 08:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,62.35,10000,57.78,62.28,57.25,63.97,1014,,,85,3.44,330,,,,,,0,800,Clear,sky is clear,01n
1697965200,2023-10-22 09:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.32,10000,58.08,63.25,57.25,64.4,1014,,,83,0,0,,,,,,0,800,Clear,sky is clear,01n
1697968800,2023-10-22 10:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,61.77,10000,57.87,61.74,57.25,62.96,1015,,,87,1.01,292,,,,,,0,800,Clear,sky is clear,01n
1697972400,2023-10-22 11:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,60.64,10000,56.43,60.44,57.25,62.56,1015,,,86,3.44,360,,,,,,0,800,Clear,sky is clear,01n
1697976000,2023-10-22 12:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,61.74,10000,57.51,61.65,55.45,62.6,1016,,,86,3.44,310,,,,,,0,800,Clear,sky is clear,01d
1697979600,2023-10-22 13:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.18,10000,56.91,62.96,61.41,63.97,1016,,,80,4.61,290,,,,,,0,800,Clear,sky is clear,01d
1697983200,2023-10-22 14:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,68.32,10000,61.56,68.58,66.81,70.05,1016,,,79,5.75,300,,,,,,0,800,Clear,sky is clear,01d
1697986800,2023-10-22 15:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,74.41,10000,61.88,74.61,71.96,75.4,1017,,,65,6.91,330,,,,,,0,800,Clear,sky is clear,01d
1697990400,2023-10-22 16:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,78.4,10000,63.37,78.76,76.96,79.05,1016,,,60,9.22,330,,,,,,0,800,Clear,sky is clear,01d
1697994000,2023-10-22 17:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,78.78,10000,62.76,78.78,77.05,83.01,1016,,,58,6.91,220,,,,,,0,800,Clear,sky is clear,01d
1697997600,2023-10-22 18:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,80.29,10000,65.16,82.17,78.06,80.8,1015,,,60,6.91,170,,,,,,0,800,Clear,sky is clear,01d
1698001200,2023-10-22 19:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,79.07,10000,66.31,79.07,76.05,80.8,1015,,,65,10.36,220,,,,,,0,800,Clear,sky is clear,01d
1698004800,2023-10-22 20:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,78.71,10000,65.52,78.71,76.05,79,1014,,,64,9.22,230,,,,,,0,800,Clear,sky is clear,01d
1698008400,2023-10-22 21:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,79.02,10000,66.69,79.02,76.96,80.8,1014,,,66,6.91,230,,,,,,0,800,Clear,sky is clear,01d
1698012000,2023-10-22 22:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,78.13,10000,67.55,78.94,75.96,79,1014,,,70,5.75,220,,,,,,0,800,Clear,sky is clear,01d
1698015600,2023-10-22 23:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,76.05,10000,67.93,76.93,74.97,77.05,1015,,,76,3.44,0,,,,,,0,800,Clear,sky is clear,01d
1698019200,2023-10-23 00:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,74.12,10000,66.45,74.86,72.97,75.25,1015,,,77,3.44,0,,,,,,0,800,Clear,sky is clear,01n
1698022800,2023-10-23 01:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,72.59,10000,66.43,73.36,71.8,73.06,1016,,,81,6.91,280,,,,,,0,800,Clear,sky is clear,01n
1698026400,2023-10-23 02:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,71.82,10000,66.02,72.55,68.97,73.4,1016,,,82,6.91,310,,,,,,0,800,Clear,sky is clear,01n
1698030000,2023-10-23 03:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,68.97,10000,63.59,69.48,66.25,70.05,1017,,,83,4.61,300,,,,,,0,800,Clear,sky is clear,01n
1698033600,2023-10-23 04:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,67.23,10000,61.9,67.55,65.97,68.97,1017,,,83,4.61,300,,,,,,0,800,Clear,sky is clear,01n
1698037200,2023-10-23 05:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,68.25,10000,63.91,68.83,65.97,69.96,1017,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1698040800,2023-10-23 06:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,66.85,10000,63.18,67.37,64.45,68.97,1017,,,88,2.3,340,,,,,,0,800,Clear,sky is clear,01n
1698044400,2023-10-23 07:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,65.07,10000,60.12,65.23,62.65,65.97,1016,,,84,4.61,40,,,,,,0,701,Mist,mist,50n
1698048000,2023-10-23 08:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.14,10000,59.22,63.25,60.85,63.97,1017,,,87,3.44,340,,,,,,0,701,Mist,mist,50n
1698051600,2023-10-23 09:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,61.84,10000,57.94,61.83,60.85,62.96,1017,,,87,3.44,360,,,,,,0,701,Mist,mist,50n
1698055200,2023-10-23 10:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,60.55,10000,56.98,60.44,59.2,61.97,1017,,,88,4.61,30,,,,,,0,701,Mist,mist,50n
1698058800,2023-10-23 11:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,60.13,10000,56.57,59.99,58.96,62.56,1018,,,88,3.44,350,,,,,,0,701,Mist,mist,50n
1698062400,2023-10-23 12:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,59.92,10000,55.4,59.61,58.96,62.65,1018,,,85,0,0,,,,,,0,800,Clear,sky is clear,01d
1698066000,2023-10-23 13:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,63.37,10000,56.75,63.12,61.97,64.6,1019,,,79,3.44,10,,,,,,0,800,Clear,sky is clear,01d
1698069600,2023-10-23 14:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,69.12,10000,55.11,68.59,66.81,70,1019,,,61,6.91,80,,,,,,0,800,Clear,sky is clear,01d
1698073200,2023-10-23 15:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,72.61,10000,54,72.01,71.96,73.6,1020,,,52,5.75,80,,,,,,0,800,Clear,sky is clear,01d
1698076800,2023-10-23 16:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,77.18,10000,51.03,76.48,77.05,79.41,1020,,,40,9.22,80,,,,,,20,801,Clouds,few clouds,02d
1698080400,2023-10-23 17:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,78.98,10000,51.24,78.98,78.85,81.05,1020,,,38,9.22,80,,,,,,0,800,Clear,sky is clear,01d
1698084000,2023-10-23 18:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,81.37,10000,51.13,80.46,80.6,84.81,1019,,,35,9.22,130,,,,,,0,800,Clear,sky is clear,01d
1698087600,2023-10-23 19:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,81.18,10000,52.45,80.51,80.6,82.6,1019,,,37,12.66,140,,,,,,0,800,Clear,sky is clear,01d
1698091200,2023-10-23 20:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,81.18,10000,52.45,80.51,79.05,82.6,1018,,,37,8.05,130,,,,,,0,800,Clear,sky is clear,01d
1698094800,2023-10-23 21:00:00 +0000 UTC,-18000,Destin,30.393534,-86.495783,79.14,10000,55.99,79.14,77.97,81.05,1018,,,45,8.05,170,,,,,,0,800,Clear,sky is clear,01d
